moderator,id_request,request_time,start_time,finish_time,team
148,176407,2020-10-30 19:36:29,2020-10-30 19:43:06,2020-10-30 19:44:21,retail
148,176408,2020-10-30 19:37:44,2020-10-30 19:44:22,2020-10-30 19:46:14,retail
148,176410,2020-10-30 19:39:44,2020-10-30 19:46:17,2020-10-30 19:47:31,retail
148,176416,2020-10-30 19:43:46,2020-10-30 19:47:31,2020-10-30 19:48:25,retail
176,176425,2020-10-30 19:52:09,2020-10-31 7:05:11,2020-10-31 7:05:52,retail
176,176426,2020-10-30 19:53:44,2020-10-31 7:05:53,2020-10-31 7:06:25,retail
176,176427,2020-10-30 19:54:17,2020-10-31 7:06:25,2020-10-31 7:06:57,retail
176,176429,2020-10-30 20:04:08,2020-10-31 7:07:44,2020-10-31 7:07:49,retail
176,176433,2020-10-30 20:16:46,2020-10-31 7:07:50,2020-10-31 7:08:32,retail
148,176440,2020-10-30 20:31:42,2020-10-30 21:03:19,2020-10-30 21:05:06,retail
148,176458,2020-10-30 20:50:19,2020-10-30 21:05:07,2020-10-30 21:10:00,retail
143,176460,2020-10-30 20:51:55,2020-10-31 12:05:29,2020-10-31 12:11:16,wholesale
188,176470,2020-10-30 20:59:34,2020-10-30 21:16:39,2020-10-30 21:17:01,wholesale
148,176471,2020-10-30 21:02:36,2020-10-30 21:10:02,2020-10-30 21:14:13,retail
176,176474,2020-10-30 21:04:06,2020-10-31 7:09:48,2020-10-31 7:11:32,retail
148,176487,2020-10-30 21:15:06,2020-10-30 21:45:55,2020-10-30 21:48:25,retail
176,176490,2020-10-30 21:25:08,2020-10-31 7:11:32,2020-10-31 7:11:35,retail
111,176493,2020-10-30 21:48:51,2020-10-31 7:05:01,2020-10-31 7:06:08,retail
176,176496,2020-10-30 22:16:48,2020-10-31 7:11:35,2020-10-31 7:11:53,retail
111,176499,2020-10-30 22:52:35,2020-10-31 7:06:09,2020-10-31 7:07:49,retail
123,176507,2020-10-30 23:44:57,2020-10-31 7:05:33,2020-10-31 7:07:05,wholesale
181,176510,2020-10-31 0:19:17,2020-10-31 7:36:21,2020-10-31 7:46:33,wholesale
181,176513,2020-10-31 1:21:16,2020-10-31 7:17:39,2020-10-31 7:20:11,wholesale
123,176514,2020-10-31 1:24:18,2020-10-31 7:07:05,2020-10-31 7:08:11,wholesale
181,176515,2020-10-31 1:25:15,2020-10-31 7:20:12,2020-10-31 7:29:35,wholesale
181,176516,2020-10-31 1:26:52,2020-10-31 7:29:36,2020-10-31 7:36:20,wholesale
149,176518,2020-10-31 1:27:02,2020-10-31 7:40:40,2020-10-31 7:47:18,wholesale
170,176519,2020-10-31 1:34:14,2020-10-31 7:46:05,2020-10-31 7:59:35,wholesale
123,176520,2020-10-31 1:34:48,2020-10-31 7:08:12,2020-10-31 7:16:51,wholesale
181,176522,2020-10-31 1:40:07,2020-10-31 7:46:34,2020-10-31 7:48:59,wholesale
181,176524,2020-10-31 2:04:14,2020-10-31 7:49:00,2020-10-31 7:51:13,wholesale
123,176527,2020-10-31 2:18:28,2020-10-31 7:16:52,2020-10-31 7:21:23,wholesale
123,176529,2020-10-31 2:38:38,2020-10-31 7:21:24,2020-10-31 7:24:18,wholesale
181,176530,2020-10-31 2:46:03,2020-10-31 7:51:13,2020-10-31 7:51:32,wholesale
181,176531,2020-10-31 2:46:44,2020-10-31 7:51:33,2020-10-31 8:01:51,wholesale
123,176532,2020-10-31 2:49:34,2020-10-31 7:24:19,2020-10-31 7:31:47,wholesale
123,176535,2020-10-31 3:02:37,2020-10-31 7:31:48,2020-10-31 7:36:34,wholesale
149,176536,2020-10-31 3:05:59,2020-10-31 7:51:38,2020-10-31 7:54:39,wholesale
181,176537,2020-10-31 3:06:24,2020-10-31 8:10:57,2020-10-31 8:12:14,wholesale
170,176538,2020-10-31 3:06:47,2020-10-31 7:59:36,2020-10-31 8:06:52,wholesale
123,176539,2020-10-31 3:15:28,2020-10-31 7:36:34,2020-10-31 7:39:41,wholesale
181,176541,2020-10-31 3:15:45,2020-10-31 8:01:52,2020-10-31 8:10:56,wholesale
181,176542,2020-10-31 3:22:15,2020-10-31 8:12:15,2020-10-31 8:13:45,wholesale
181,176543,2020-10-31 3:22:38,2020-10-31 8:13:46,2020-10-31 8:15:11,wholesale
170,176544,2020-10-31 3:24:08,2020-10-31 8:14:19,2020-10-31 8:16:51,wholesale
181,176545,2020-10-31 3:24:45,2020-10-31 8:15:13,2020-10-31 8:17:56,wholesale
170,176546,2020-10-31 3:26:55,2020-10-31 8:16:52,2020-10-31 8:19:20,wholesale
181,176548,2020-10-31 3:28:05,2020-10-31 8:17:57,2020-10-31 8:19:49,wholesale
123,176550,2020-10-31 3:47:27,2020-10-31 7:43:18,2020-10-31 7:44:52,wholesale
170,176551,2020-10-31 3:50:59,2020-10-31 8:19:21,2020-10-31 8:22:05,wholesale
123,176552,2020-10-31 3:53:03,2020-10-31 7:44:53,2020-10-31 7:45:39,wholesale
181,176553,2020-10-31 3:59:10,2020-10-31 8:19:50,2020-10-31 8:23:36,wholesale
170,176554,2020-10-31 4:06:26,2020-10-31 8:22:06,2020-10-31 8:25:56,wholesale
111,176556,2020-10-31 4:14:56,2020-10-31 7:09:56,2020-10-31 7:13:00,retail
111,176558,2020-10-31 4:50:36,2020-10-31 7:13:01,2020-10-31 7:14:15,retail
143,176561,2020-10-31 5:28:13,2020-10-31 9:05:43,2020-10-31 9:06:49,wholesale
181,176566,2020-10-31 5:53:48,2020-10-31 8:23:38,2020-10-31 8:26:20,wholesale
170,176568,2020-10-31 6:04:34,2020-10-31 8:25:57,2020-10-31 8:35:16,wholesale
181,176569,2020-10-31 6:21:53,2020-10-31 8:26:22,2020-10-31 8:32:07,wholesale
111,176570,2020-10-31 6:22:32,2020-10-31 7:14:16,2020-10-31 7:16:34,retail
181,176573,2020-10-31 6:23:38,2020-10-31 8:32:08,2020-10-31 8:42:23,wholesale
123,176574,2020-10-31 6:29:33,2020-10-31 7:45:49,2020-10-31 7:48:52,wholesale
123,176575,2020-10-31 6:30:25,2020-10-31 7:48:53,2020-10-31 7:51:16,wholesale
143,176576,2020-10-31 6:30:53,2020-10-31 8:32:11,2020-10-31 8:35:21,wholesale
111,176578,2020-10-31 6:49:07,2020-10-31 7:16:35,2020-10-31 7:17:55,retail
111,176579,2020-10-31 6:53:04,2020-10-31 7:17:56,2020-10-31 7:18:39,retail
170,176580,2020-10-31 6:53:18,2020-10-31 8:35:17,2020-10-31 8:41:33,wholesale
111,176581,2020-10-31 6:57:39,2020-10-31 7:18:40,2020-10-31 7:20:08,retail
143,176585,2020-10-31 7:06:36,2020-10-31 8:35:23,2020-10-31 8:38:42,wholesale
143,176587,2020-10-31 7:17:40,2020-10-31 9:40:58,2020-10-31 9:48:29,wholesale
111,176589,2020-10-31 7:20:01,2020-10-31 7:22:12,2020-10-31 7:24:47,retail
170,176591,2020-10-31 7:25:23,2020-10-31 8:41:33,2020-10-31 8:44:43,wholesale
176,176593,2020-10-31 7:30:27,2020-10-31 8:31:38,2020-10-31 8:33:39,retail
181,176598,2020-10-31 7:34:42,2020-10-31 8:42:24,2020-10-31 8:44:48,wholesale
176,176600,2020-10-31 7:38:04,2020-10-31 8:33:40,2020-10-31 8:35:31,retail
176,176601,2020-10-31 7:41:34,2020-10-31 8:35:31,2020-10-31 8:36:08,retail
143,176602,2020-10-31 7:41:34,2020-10-31 8:43:14,2020-10-31 8:46:44,wholesale
176,176604,2020-10-31 7:42:59,2020-10-31 8:36:09,2020-10-31 8:36:16,retail
176,176605,2020-10-31 7:44:09,2020-10-31 8:40:19,2020-10-31 8:41:34,retail
123,176606,2020-10-31 7:49:14,2020-10-31 10:02:31,2020-10-31 10:08:40,wholesale
176,176608,2020-10-31 7:53:33,2020-10-31 8:41:34,2020-10-31 8:41:35,retail
176,176610,2020-10-31 7:57:55,2020-10-31 8:41:35,2020-10-31 8:42:01,retail
181,176612,2020-10-31 8:06:07,2020-10-31 8:44:49,2020-10-31 8:54:07,wholesale
123,176613,2020-10-31 8:07:51,2020-10-31 10:08:41,2020-10-31 10:15:05,wholesale
123,176614,2020-10-31 8:08:27,2020-10-31 10:15:06,2020-10-31 10:23:39,wholesale
123,176616,2020-10-31 8:08:44,2020-10-31 10:23:40,2020-10-31 10:31:44,wholesale
123,176618,2020-10-31 8:18:47,2020-10-31 10:49:21,2020-10-31 10:53:15,wholesale
143,176619,2020-10-31 8:19:54,2020-10-31 11:13:22,2020-10-31 11:13:36,wholesale
176,176621,2020-10-31 8:23:55,2020-10-31 8:36:17,2020-10-31 8:37:45,retail
176,176622,2020-10-31 8:26:24,2020-10-31 8:42:23,2020-10-31 8:43:01,retail
176,176623,2020-10-31 8:26:46,2020-10-31 8:43:02,2020-10-31 8:43:31,retail
176,176624,2020-10-31 8:32:45,2020-10-31 8:37:46,2020-10-31 8:39:01,retail
143,176625,2020-10-31 8:33:37,2020-10-31 11:13:37,2020-10-31 11:14:10,wholesale
176,176626,2020-10-31 8:33:59,2020-10-31 8:39:02,2020-10-31 8:39:33,retail
123,176627,2020-10-31 8:36:14,2020-10-31 10:31:45,2020-10-31 10:34:37,wholesale
143,176628,2020-10-31 8:36:30,2020-10-31 11:14:11,2020-10-31 11:14:35,wholesale
178,176629,2020-10-31 8:37:07,2020-10-31 9:03:14,2020-10-31 9:03:52,retail
123,176630,2020-10-31 8:40:43,2020-10-31 10:34:38,2020-10-31 10:41:12,wholesale
178,176631,2020-10-31 8:41:38,2020-10-31 9:03:54,2020-10-31 9:05:45,retail
178,176633,2020-10-31 8:42:46,2020-10-31 9:05:46,2020-10-31 9:11:17,retail
178,176634,2020-10-31 8:44:10,2020-10-31 9:21:46,2020-10-31 9:22:47,retail
123,176635,2020-10-31 8:45:49,2020-10-31 10:41:12,2020-10-31 10:49:20,wholesale
178,176636,2020-10-31 8:48:35,2020-10-31 9:11:17,2020-10-31 9:14:16,retail
123,176637,2020-10-31 8:49:43,2020-10-31 10:53:17,2020-10-31 10:58:54,wholesale
143,176638,2020-10-31 8:51:02,2020-10-31 11:14:36,2020-10-31 11:17:16,wholesale
143,176639,2020-10-31 8:52:43,2020-10-31 11:17:17,2020-10-31 11:21:36,wholesale
149,176640,2020-10-31 8:53:15,2020-10-31 10:56:14,2020-10-31 11:03:22,wholesale
143,176641,2020-10-31 8:53:23,2020-10-31 11:21:36,2020-10-31 11:27:07,wholesale
143,176642,2020-10-31 8:53:46,2020-10-31 11:27:08,2020-10-31 11:28:24,wholesale
112,176643,2020-10-31 8:54:00,2020-10-31 11:20:06,2020-10-31 11:24:12,wholesale
170,176645,2020-10-31 8:59:01,2020-10-31 11:27:18,2020-10-31 11:28:26,wholesale
170,176646,2020-10-31 8:59:31,2020-10-31 11:04:36,2020-10-31 11:11:15,wholesale
170,176648,2020-10-31 9:00:10,2020-10-31 11:11:16,2020-10-31 11:12:11,wholesale
170,176649,2020-10-31 9:04:25,2020-10-31 11:12:14,2020-10-31 11:21:33,wholesale
178,176651,2020-10-31 9:05:15,2020-10-31 9:14:17,2020-10-31 9:18:10,retail
112,176652,2020-10-31 9:07:14,2020-10-31 11:14:40,2020-10-31 11:20:05,wholesale
143,176655,2020-10-31 9:08:37,2020-10-31 11:31:33,2020-10-31 11:32:16,wholesale
178,176658,2020-10-31 9:11:25,2020-10-31 9:23:27,2020-10-31 9:24:53,retail
178,176659,2020-10-31 9:11:40,2020-10-31 9:24:53,2020-10-31 9:37:38,retail
178,176660,2020-10-31 9:12:35,2020-10-31 9:37:39,2020-10-31 9:39:20,retail
170,176661,2020-10-31 9:14:48,2020-10-31 11:21:33,2020-10-31 11:24:57,wholesale
178,176662,2020-10-31 9:16:25,2020-10-31 9:43:33,2020-10-31 9:45:08,retail
178,176663,2020-10-31 9:18:29,2020-10-31 9:40:59,2020-10-31 9:43:24,retail
143,176664,2020-10-31 9:20:27,2020-10-31 11:48:27,2020-10-31 12:05:26,wholesale
170,176665,2020-10-31 9:21:08,2020-10-31 11:24:58,2020-10-31 11:27:18,wholesale
178,176667,2020-10-31 9:25:14,2020-10-31 9:39:21,2020-10-31 9:40:10,retail
170,176670,2020-10-31 9:27:09,2020-10-31 11:28:26,2020-10-31 11:31:13,wholesale
178,176671,2020-10-31 9:30:37,2020-10-31 9:40:11,2020-10-31 9:40:59,retail
170,176672,2020-10-31 9:32:22,2020-10-31 11:31:13,2020-10-31 11:33:11,wholesale
178,176676,2020-10-31 9:41:09,2020-10-31 9:46:50,2020-10-31 9:47:59,retail
170,176677,2020-10-31 9:41:42,2020-10-31 11:33:12,2020-10-31 11:36:46,wholesale
178,176678,2020-10-31 9:43:15,2020-10-31 9:48:00,2020-10-31 9:49:02,retail
152,176679,2020-10-31 9:45:16,2020-10-31 10:57:22,2020-10-31 11:02:14,retail
164,176680,2020-10-31 9:49:07,2020-10-31 11:04:24,2020-10-31 11:08:08,retail
164,176682,2020-10-31 9:51:24,2020-10-31 11:08:09,2020-10-31 11:11:27,retail
164,176683,2020-10-31 9:51:31,2020-10-31 11:11:29,2020-10-31 11:11:49,retail
164,176684,2020-10-31 9:52:04,2020-10-31 11:11:50,2020-10-31 11:12:17,retail
164,176685,2020-10-31 9:53:33,2020-10-31 11:12:18,2020-10-31 11:12:53,retail
164,176686,2020-10-31 10:00:18,2020-10-31 11:12:54,2020-10-31 11:15:05,retail
152,176688,2020-10-31 10:01:24,2020-10-31 11:02:15,2020-10-31 11:04:01,retail
143,176690,2020-10-31 10:03:51,2020-10-31 11:32:17,2020-10-31 11:35:55,wholesale
152,176692,2020-10-31 10:13:18,2020-10-31 11:04:03,2020-10-31 11:04:48,retail
164,176693,2020-10-31 10:15:04,2020-10-31 11:15:05,2020-10-31 11:15:26,retail
152,176695,2020-10-31 10:21:26,2020-10-31 11:04:49,2020-10-31 11:05:59,retail
149,176696,2020-10-31 10:26:57,2020-10-31 12:13:45,2020-10-31 12:15:42,wholesale
143,176697,2020-10-31 10:30:36,2020-10-31 11:41:47,2020-10-31 11:45:15,wholesale
164,176698,2020-10-31 10:33:13,2020-10-31 11:15:27,2020-10-31 11:16:10,retail
143,176699,2020-10-31 10:36:12,2020-10-31 11:45:17,2020-10-31 11:48:18,wholesale
149,176701,2020-10-31 10:42:11,2020-10-31 12:15:43,2020-10-31 12:17:18,wholesale
152,176702,2020-10-31 10:44:40,2020-10-31 11:06:00,2020-10-31 11:06:16,retail
152,176704,2020-10-31 10:48:31,2020-10-31 11:06:17,2020-10-31 11:08:35,retail
170,176710,2020-10-31 11:02:26,2020-10-31 11:36:47,2020-10-31 11:39:23,wholesale
164,176717,2020-10-31 11:13:45,2020-10-31 11:16:52,2020-10-31 11:17:07,retail
164,176719,2020-10-31 11:16:59,2020-10-31 12:21:13,2020-10-31 12:21:15,retail
149,176721,2020-10-31 11:20:39,2020-10-31 12:23:28,2020-10-31 12:34:28,wholesale
164,176726,2020-10-31 11:37:09,2020-10-31 12:21:16,2020-10-31 12:23:20,retail
181,176732,2020-10-31 11:43:52,2020-10-31 13:19:37,2020-10-31 13:22:01,wholesale
164,176734,2020-10-31 11:48:15,2020-10-31 12:23:32,2020-10-31 12:23:58,retail
164,176737,2020-10-31 11:49:54,2020-10-31 12:05:43,2020-10-31 12:11:15,retail
164,176740,2020-10-31 11:59:30,2020-10-31 12:23:58,2020-10-31 12:27:12,retail
164,176741,2020-10-31 12:01:53,2020-10-31 12:11:15,2020-10-31 12:11:16,retail
164,176742,2020-10-31 12:02:24,2020-10-31 12:11:16,2020-10-31 12:13:29,retail
164,176747,2020-10-31 12:19:16,2020-10-31 12:28:27,2020-10-31 12:28:38,retail
164,176749,2020-10-31 12:21:45,2020-10-31 12:31:25,2020-10-31 12:39:50,retail
181,176751,2020-10-31 12:26:00,2020-10-31 13:22:03,2020-10-31 13:23:17,wholesale
136,176752,2020-10-31 12:26:44,2020-10-31 13:03:22,2020-10-31 13:05:13,retail
181,176753,2020-10-31 12:29:02,2020-10-31 13:23:17,2020-10-31 13:24:13,wholesale
136,176754,2020-10-31 12:32:47,2020-10-31 13:05:14,2020-10-31 13:07:25,retail
136,176756,2020-10-31 12:35:53,2020-10-31 13:15:10,2020-10-31 13:16:29,retail
136,176757,2020-10-31 12:43:11,2020-10-31 13:16:30,2020-10-31 13:17:12,retail
136,176758,2020-10-31 12:44:12,2020-10-31 13:17:13,2020-10-31 13:17:30,retail
181,176759,2020-10-31 12:44:57,2020-10-31 13:24:13,2020-10-31 13:31:44,wholesale
181,176761,2020-10-31 13:03:15,2020-10-31 13:31:47,2020-10-31 13:32:22,wholesale
136,176763,2020-10-31 13:07:26,2020-10-31 13:07:27,2020-10-31 13:14:28,retail
136,176768,2020-10-31 13:26:03,2020-10-31 13:31:48,2020-10-31 13:32:23,retail
136,176769,2020-10-31 13:27:24,2020-10-31 13:32:28,2020-10-31 13:33:17,retail
136,176770,2020-10-31 13:28:50,2020-10-31 13:33:19,2020-10-31 13:34:19,retail
136,176772,2020-10-31 13:33:14,2020-10-31 13:39:26,2020-10-31 13:41:33,retail
136,176775,2020-10-31 13:37:59,2020-10-31 13:54:58,2020-10-31 13:56:03,retail
136,176776,2020-10-31 13:38:53,2020-10-31 13:45:33,2020-10-31 13:47:10,retail
136,176777,2020-10-31 13:41:35,2020-10-31 13:47:12,2020-10-31 13:48:02,retail
136,176778,2020-10-31 13:46:40,2020-10-31 13:56:04,2020-10-31 13:57:56,retail
136,176779,2020-10-31 13:47:46,2020-10-31 14:32:12,2020-10-31 14:33:59,retail
136,176780,2020-10-31 13:52:32,2020-10-31 13:57:58,2020-10-31 13:58:37,retail
136,176784,2020-10-31 13:58:49,2020-10-31 14:37:34,2020-10-31 14:37:52,retail
136,176785,2020-10-31 14:00:06,2020-10-31 14:34:00,2020-10-31 14:36:59,retail
186,176788,2020-10-31 14:14:21,2020-10-31 15:02:05,2020-10-31 15:08:10,retail
136,176789,2020-10-31 14:20:51,2020-10-31 14:37:54,2020-10-31 14:38:38,retail
136,176791,2020-10-31 14:25:48,2020-10-31 14:38:40,2020-10-31 14:39:05,retail
186,176792,2020-10-31 14:32:28,2020-10-31 15:08:12,2020-10-31 15:11:25,retail
186,176796,2020-10-31 14:38:30,2020-10-31 16:58:11,2020-10-31 16:58:54,retail
186,176798,2020-10-31 14:46:04,2020-10-31 15:11:25,2020-10-31 15:15:00,retail
186,176804,2020-10-31 15:15:35,2020-10-31 16:58:55,2020-10-31 17:01:08,retail
125,176806,2020-10-31 15:19:57,2020-10-31 16:09:00,2020-10-31 16:09:31,wholesale
125,176807,2020-10-31 15:21:50,2020-10-31 16:09:32,2020-10-31 16:11:07,wholesale
186,176819,2020-10-31 15:41:16,2020-10-31 17:06:04,2020-10-31 17:06:47,retail
186,176820,2020-10-31 15:41:23,2020-10-31 16:44:23,2020-10-31 16:52:22,retail
186,176823,2020-10-31 15:45:42,2020-10-31 17:07:23,2020-10-31 17:09:57,retail
186,176824,2020-10-31 15:47:42,2020-10-31 17:09:59,2020-10-31 17:11:27,retail
125,176825,2020-10-31 15:50:03,2020-10-31 16:05:55,2020-10-31 16:08:57,wholesale
186,176826,2020-10-31 15:52:55,2020-10-31 17:11:28,2020-10-31 17:12:05,retail
117,176829,2020-10-31 15:56:01,2020-10-31 19:04:11,2020-10-31 19:05:20,retail
186,176830,2020-10-31 15:57:49,2020-10-31 17:12:06,2020-10-31 17:12:40,retail
186,176831,2020-10-31 15:59:31,2020-10-31 17:12:41,2020-10-31 17:13:14,retail
186,176832,2020-10-31 16:07:01,2020-10-31 16:52:22,2020-10-31 16:54:33,retail
186,176834,2020-10-31 16:09:14,2020-10-31 16:54:34,2020-10-31 16:57:37,retail
186,176837,2020-10-31 16:11:19,2020-10-31 17:13:15,2020-10-31 17:15:10,retail
186,176841,2020-10-31 16:18:12,2020-10-31 17:15:11,2020-10-31 17:16:13,retail
186,176843,2020-10-31 17:02:59,2020-10-31 17:16:14,2020-10-31 17:16:55,retail
186,176848,2020-10-31 17:19:21,2020-10-31 18:13:27,2020-10-31 18:14:32,retail
186,176849,2020-10-31 17:21:59,2020-10-31 18:05:15,2020-10-31 18:08:22,retail
186,176851,2020-10-31 17:29:40,2020-10-31 18:08:23,2020-10-31 18:11:41,retail
186,176853,2020-10-31 17:35:45,2020-10-31 18:11:41,2020-10-31 18:12:04,retail
186,176856,2020-10-31 17:45:20,2020-10-31 18:14:33,2020-10-31 18:15:19,retail
117,176858,2020-10-31 18:17:32,2020-10-31 19:09:17,2020-10-31 19:12:01,retail
117,176859,2020-10-31 18:22:41,2020-10-31 19:00:40,2020-10-31 19:00:55,retail
117,176862,2020-10-31 18:48:51,2020-10-31 19:05:21,2020-10-31 19:09:08,retail
117,176864,2020-10-31 19:01:22,2020-10-31 19:12:01,2020-10-31 19:13:57,retail
117,176866,2020-10-31 19:10:03,2020-10-31 19:17:08,2020-10-31 19:19:56,retail
117,176868,2020-10-31 19:11:43,2020-10-31 19:19:57,2020-10-31 19:23:36,retail
117,176870,2020-10-31 19:14:41,2020-10-31 19:23:47,2020-10-31 19:25:57,retail
117,176871,2020-10-31 19:16:18,2020-10-31 19:23:36,2020-10-31 19:23:42,retail
117,176872,2020-10-31 19:16:52,2020-10-31 19:25:58,2020-10-31 19:28:15,retail
117,176875,2020-10-31 19:22:38,2020-10-31 19:28:40,2020-10-31 19:28:50,retail
117,176878,2020-10-31 19:31:14,2020-10-31 19:38:02,2020-10-31 19:38:19,retail
117,176879,2020-10-31 19:45:37,2020-10-31 20:15:13,2020-10-31 20:17:17,retail
117,176880,2020-10-31 19:58:23,2020-10-31 20:14:35,2020-10-31 20:15:10,retail
117,176881,2020-10-31 20:00:58,2020-10-31 20:17:19,2020-10-31 20:18:54,retail
117,176883,2020-10-31 20:24:40,2020-10-31 21:01:42,2020-10-31 21:01:44,retail
117,176884,2020-10-31 20:31:58,2020-10-31 21:01:46,2020-10-31 21:02:23,retail
117,176890,2020-10-31 21:18:24,2020-10-31 21:40:17,2020-10-31 21:41:48,retail
117,176891,2020-10-31 21:19:46,2020-10-31 21:41:48,2020-10-31 21:41:49,retail
117,176892,2020-10-31 21:20:31,2020-10-31 21:41:49,2020-10-31 21:41:55,retail
117,176893,2020-10-31 21:34:38,2020-10-31 21:41:56,2020-10-31 21:42:36,retail
117,176895,2020-10-31 21:42:03,2020-10-31 22:05:54,2020-10-31 22:06:44,retail
117,176896,2020-10-31 21:50:40,2020-10-31 22:07:07,2020-10-31 22:08:05,retail
136,176900,2020-10-31 22:55:46,2020-11-01 7:07:08,2020-11-01 7:07:39,retail
170,176909,2020-10-31 23:21:21,2020-11-01 7:01:51,2020-11-01 7:08:11,wholesale
170,176910,2020-10-31 23:21:36,2020-11-01 7:16:24,2020-11-01 7:23:11,wholesale
112,176914,2020-11-01 0:07:06,2020-11-01 7:04:30,2020-11-01 7:08:21,wholesale
152,176916,2020-11-01 0:30:12,2020-11-01 7:08:07,2020-11-01 7:09:51,retail
170,176921,2020-11-01 1:26:39,2020-11-01 7:10:17,2020-11-01 7:16:23,wholesale
170,176923,2020-11-01 1:34:34,2020-11-01 7:23:12,2020-11-01 7:25:42,wholesale
170,176930,2020-11-01 2:15:27,2020-11-01 7:27:42,2020-11-01 7:30:10,wholesale
170,176933,2020-11-01 2:31:49,2020-11-01 7:32:39,2020-11-01 7:33:02,wholesale
170,176934,2020-11-01 2:34:45,2020-11-01 7:33:02,2020-11-01 7:35:10,wholesale
163,176942,2020-11-01 3:07:43,2020-11-01 9:12:26,2020-11-01 9:12:38,wholesale
112,176943,2020-11-01 3:11:34,2020-11-01 7:47:00,2020-11-01 7:47:57,wholesale
112,176947,2020-11-01 3:29:07,2020-11-01 7:47:58,2020-11-01 7:50:20,wholesale
112,176949,2020-11-01 3:32:57,2020-11-01 7:50:21,2020-11-01 7:53:12,wholesale
112,176951,2020-11-01 3:33:55,2020-11-01 7:53:15,2020-11-01 7:56:33,wholesale
112,176953,2020-11-01 3:36:00,2020-11-01 7:56:34,2020-11-01 8:00:45,wholesale
112,176956,2020-11-01 3:44:46,2020-11-01 8:00:46,2020-11-01 8:02:00,wholesale
112,176957,2020-11-01 3:48:56,2020-11-01 8:06:25,2020-11-01 8:08:02,wholesale
112,176958,2020-11-01 4:01:12,2020-11-01 8:04:55,2020-11-01 8:06:24,wholesale
112,176960,2020-11-01 4:09:54,2020-11-01 8:08:04,2020-11-01 8:09:18,wholesale
112,176961,2020-11-01 4:09:55,2020-11-01 8:09:19,2020-11-01 8:17:22,wholesale
112,176962,2020-11-01 4:11:01,2020-11-01 8:17:23,2020-11-01 8:19:48,wholesale
136,176964,2020-11-01 4:18:36,2020-11-01 7:11:46,2020-11-01 7:12:18,retail
136,176965,2020-11-01 4:18:48,2020-11-01 7:09:13,2020-11-01 7:09:51,retail
152,176966,2020-11-01 4:22:15,2020-11-01 7:09:51,2020-11-01 7:10:12,retail
136,176967,2020-11-01 4:28:28,2020-11-01 7:09:52,2020-11-01 7:11:46,retail
152,176968,2020-11-01 4:29:03,2020-11-01 7:10:13,2020-11-01 7:11:48,retail
152,176969,2020-11-01 4:29:41,2020-11-01 7:11:48,2020-11-01 7:12:39,retail
136,176970,2020-11-01 4:30:34,2020-11-01 7:12:20,2020-11-01 7:12:45,retail
152,176971,2020-11-01 4:31:06,2020-11-01 7:12:39,2020-11-01 7:13:56,retail
136,176972,2020-11-01 4:31:26,2020-11-01 7:12:47,2020-11-01 7:13:31,retail
136,176975,2020-11-01 4:33:14,2020-11-01 7:15:03,2020-11-01 7:15:29,retail
170,176976,2020-11-01 4:35:57,2020-11-01 7:36:34,2020-11-01 7:38:04,wholesale
152,176977,2020-11-01 4:41:42,2020-11-01 7:15:06,2020-11-01 7:15:11,retail
152,176978,2020-11-01 4:43:12,2020-11-01 7:15:11,2020-11-01 7:15:20,retail
152,176979,2020-11-01 4:44:17,2020-11-01 7:15:21,2020-11-01 7:15:49,retail
136,176980,2020-11-01 4:45:43,2020-11-01 7:15:31,2020-11-01 7:15:53,retail
152,176981,2020-11-01 4:47:38,2020-11-01 7:15:50,2020-11-01 7:16:07,retail
136,176982,2020-11-01 4:49:10,2020-11-01 7:15:54,2020-11-01 7:16:04,retail
163,176984,2020-11-01 5:04:54,2020-11-01 10:00:07,2020-11-01 10:02:09,wholesale
152,176985,2020-11-01 5:46:08,2020-11-01 7:16:08,2020-11-01 7:16:28,retail
